IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Meal,MarketSegment,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,CancelRate,WasInWaitingList,Season
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,5,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.16,2,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,1,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,1,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,143,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,143,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,1,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,1,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,364,0,2,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,20,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,0.0,0,autumn
1,16,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,0.0,0,autumn
1,80,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,80,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,80,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,80,0,2,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,10,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,2,0,0.0,0,autumn
1,9,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,0.0,0,autumn
1,1,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,0,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,61.43,0,0,0.0,0,autumn
1,0,2,5,1,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,0,0,0.0,0,autumn
1,229,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,229,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,0,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,0,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,229,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,0,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,229,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,229,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,279,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,0,0,1,2,BB       ,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.19,0,0,0.0,0,autumn
1,4,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,1,0,0.0,0,autumn
1,30,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,3,0,0.0,0,autumn
1,64,2,5,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,44.19,0,0,0.0,0,autumn
1,3,2,8,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.16,2,0,0.0,0,autumn
1,0,0,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,52.42,0,0,0.0,0,autumn
1,27,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,0.0,0,autumn
1,1,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,0.0,0,autumn
1,21,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,0.0,0,autumn
1,1,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.16,2,0,0.0,0,autumn
1,21,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,0.0,0,autumn
1,0,1,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.16,0,0,0.0,0,autumn
1,0,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,0,0,0.0,0,autumn
1,67,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,0.0,0,autumn
1,0,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,0.0,0,autumn
1,17,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,4,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,0.0,0,autumn
1,22,1,1,2,BB       ,Complementary,Direct,0,1,No Deposit     ,Transient,52.42,0,0,0.0,0,autumn
1,10,1,1,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,60.16,1,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,1,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,0,0,0.0,0,autumn
1,91,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,91,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,30,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,1,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,91,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,1,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,91,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,101,2,1,2,BB       ,Groups,TA/TO,0,0,Non Refund     ,Transient,44.19,0,0,0.0,0,autumn
1,1,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,1,0,0.0,0,autumn
1,36,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.88,1,0,0.0,0,autumn
1,0,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.16,0,0,0.0,0,autumn
1,1,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,81.69,0,0,0.0,0,autumn
1,3,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,3,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,24,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,2,0,0.0,0,autumn
1,12,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,21,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,71,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,63,3,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,1,0,0.0,0,autumn
1,1,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,2,0,0.0,0,autumn
1,0,1,0,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,76.50,0,0,0.0,0,autumn
1,0,1,0,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,76.50,0,0,0.0,0,autumn
1,28,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,146,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,2,0,0.0,0,autumn
1,1,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,1,0,0.0,0,autumn
1,17,1,4,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,45.94,0,0,0.0,0,autumn
1,4,1,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,166,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,0,0,3,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,76.25,0,0,0.0,0,autumn
1,0,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,0,0,0.0,0,autumn
1,0,0,3,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,0,0,0.0,0,autumn
1,65,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,2,0,0.0,0,autumn
1,18,0,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,55.53,2,0,0.0,0,autumn
1,1,1,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,2,0,0.0,0,autumn
1,232,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,2,0,0.0,0,autumn
1,54,4,11,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,1,0,0.0,0,autumn
1,0,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,32.57,0,0,0.0,0,autumn
1,0,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,68,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,0,0,0.0,0,autumn
1,0,0,3,3,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,95.76,0,0,0.0,0,autumn
1,21,0,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,21,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,49,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,95.76,1,2,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,39,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,22,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,64,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,19,2,5,2,Undefined,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,26,0,2,1,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,1,0,2,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,0,0,2,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,17,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,2,0,0.0,0,autumn
1,14,0,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,1,0,0.0,0,autumn
1,14,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,2,0,0.0,0,autumn
1,29,2,2,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,77,2,2,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,44.25,3,0,0.0,0,autumn
1,0,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,2,0,0.0,0,autumn
1,3,2,3,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,22,2,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,108,2,6,2,BB       ,Online TA,TA/TO,0,4,No Deposit     ,Transient,44.25,3,0,0.0,0,autumn
1,7,0,1,3,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,90.00,0,1,0.0,0,autumn
1,12,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,1,0,0.0,0,autumn
1,22,0,1,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,188,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,22,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,24,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,3,0,0.0,0,autumn
1,1,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,0,0,0.0,0,autumn
1,9,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,1,0,0.0,0,autumn
1,1,2,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,9,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,60.27,1,0,0.0,0,autumn
1,0,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,185,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,0,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,0,0,0.0,0,autumn
1,38,2,4,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,11,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,55.53,0,0,0.0,0,autumn
1,36,9,21,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,35,9,21,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.25,1,0,0.0,0,autumn
1,0,1,0,3,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.59,0,0,0.0,0,autumn
1,0,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,1,1,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,0,1,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,82.59,1,0,0.0,0,autumn
1,9,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,57.88,1,0,0.0,0,autumn
1,0,1,3,2,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,33.32,1,0,0.0,0,autumn
1,0,3,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,3,0,0.0,0,autumn
1,0,3,7,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,35,0,4,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,56.86,0,0,0.0,0,autumn
1,1,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,61,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,2,0,0.0,0,autumn
1,9,0,2,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,106,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,3,0,0.0,0,autumn
1,0,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,57.88,1,0,0.0,0,autumn
1,4,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,90,1,3,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,42.76,0,0,0.0,0,autumn
1,90,1,3,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,42.76,0,0,0.0,0,autumn
1,44,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,56,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,105,1,3,2,BB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,42.76,0,0,0.0,0,autumn
1,16,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,10,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,1,0,0.0,0,autumn
1,10,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,1,0,0.0,0,autumn
1,0,2,5,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,1,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,10,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,1,0,0.0,0,autumn
1,35,0,2,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,42.76,1,0,0.0,0,autumn
1,13,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,2,0,0.0,0,autumn
1,78,0,2,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,44.87,1,0,0.0,0,autumn
1,2,0,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,42.76,0,0,0.0,0,autumn
1,8,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,2,0,0.0,0,autumn
1,43,1,2,2,Undefined,Groups,TA/TO,0,0,No Deposit     ,Transient-Party,44.87,0,0,0.0,0,autumn
1,1,2,5,1,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,57.88,2,0,0.0,0,autumn
0,24,2,5,2,BB       ,Offline TA/TO,TA/TO,0,2,No Deposit     ,Transient,44.87,3,0,0.0,0,autumn
1,1,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,1,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,2,2,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,57.88,0,0,0.0,0,autumn
1,1,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,44.87,0,0,0.0,0,autumn
1,16,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,67.58,1,0,0.0,0,autumn
1,14,2,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,5,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,3,0,0.0,0,autumn
1,0,0,0,0,SC       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Group,0.00,0,0,0.0,0,autumn
1,35,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,85.00,2,2,0.0,0,autumn
1,1,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,0,1,0.0,0,autumn
1,0,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,0,0,0.0,0,autumn
1,0,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,49.73,0,0,0.0,0,autumn
1,151,1,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,2,0,0.0,0,autumn
1,4,1,3,1,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,49.73,0,0,0.0,0,autumn
1,1,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,56.86,1,0,0.0,0,autumn
1,114,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,1,0,0.0,0,autumn
1,43,1,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,1,0,0.0,0,autumn
1,1,0,1,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,1,0,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,0,0,0.0,0,autumn
1,5,0,1,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,0,0,0.0,0,autumn
1,2,2,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,1,0,0.0,0,autumn
1,7,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,35.60,0,0,0.0,0,autumn
1,1,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,35.60,0,0,0.0,0,autumn
1,7,0,1,2,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient-Party,35.60,1,0,0.0,0,autumn
1,16,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,1,0,0.0,0,autumn
1,20,0,4,1,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,49.73,2,0,0.0,0,autumn
1,199,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,0,0,0.0,0,autumn
1,21,0,3,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,0,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,0,0,0.0,0,autumn
1,224,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,3,0,0.0,0,autumn
1,5,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,62.26,0,0,0.0,0,autumn
1,27,0,3,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,47,0,3,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,42.52,2,0,0.0,0,autumn
1,16,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,6,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,49.73,0,0,0.0,0,autumn
1,6,0,2,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,69.66,0,0,0.0,0,autumn
1,43,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,3,0,0.0,0,autumn
1,23,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,49.73,2,0,0.0,0,autumn
1,82,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,4,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,85.00,0,2,0.0,0,autumn
1,36,1,2,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
1,7,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,64.04,0,2,0.0,0,autumn
1,40,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,42.52,1,0,0.0,0,autumn
