IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season
1,25,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,83.63,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,25,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,3,0.0,0,spring
1,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,4,0.0,0,spring
0,210,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,66.80,1,0,0,0.0,0,spring
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,1,0.0,0,spring
1,3,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,1,0.0,0,spring
1,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,3,0.0,0,spring
1,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,3,0.0,0,spring
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,7,0.0,0,spring
1,54,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,124.17,0,1,7,0.0,0,spring
0,149,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,109.00,0,2,8,0.0,0,spring
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,1,0,1,0.0,0,spring
1,0,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,124.17,0,1,1,0.0,0,spring
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,2,0,1,0.0,0,spring
1,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,56.82,0,0,1,0.0,0,spring
1,5,1,BB       ,Direct,0,0,No Deposit     ,Transient,61.13,1,0,4,0.0,0,spring
1,5,1,BB       ,Direct,0,0,No Deposit     ,Transient,61.13,1,0,4,0.0,0,spring
1,45,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,68.33,0,0,6,0.0,0,spring
1,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,56.82,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,32,1,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,56.82,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,35,2,HB       ,Direct,0,0,Non Refund     ,Transient,75.58,0,0,7,0.0,0,spring
1,18,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,2,0,2,0.0,0,spring
1,2,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,68.25,0,0,2,0.0,0,spring
1,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,98.63,0,0,4,0.0,0,spring
1,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,4,0.0,0,spring
0,190,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
0,190,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
1,188,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,190,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
1,188,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
1,188,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,190,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
0,190,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,57.33,0,0,7,0.0,0,spring
1,188,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,HB       ,Direct,0,4,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
0,275,2,SC       ,Direct,0,6,No Deposit     ,Transient-Party,71.41,0,0,17,0.0,0,spring
0,275,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,7,0.0,0,spring
1,25,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,1,0,1,0.0,0,spring
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,43.68,0,0,3,0.0,0,spring
1,59,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,4,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
0,214,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,2,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,3,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,0,1,4,0.0,0,spring
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,1,0,4,0.0,0,spring
1,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,5,0.0,0,spring
1,49,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,5,0.0,0,spring
1,18,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,5,0.0,0,spring
1,24,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,5,0.0,0,spring
0,214,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,2,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,57.33,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
0,187,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,85.41,2,0,10,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,34,2,HB       ,Direct,0,0,Non Refund     ,Transient,71.41,0,0,7,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
1,70,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,67.54,0,0,2,0.0,0,spring
0,192,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,7,0.0,0,spring
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,2,0,7,0.0,0,spring
0,229,2,BB       ,Direct,0,1,No Deposit     ,Transient,71.41,0,0,8,0.0,0,spring
1,0,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,14,0.0,0,spring
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,71.41,0,0,14,0.0,0,spring
1,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,1,0,1,0.0,0,spring
1,23,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,3,0.0,0,spring
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,1,0.0,0,spring
1,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,1,0,3,0.0,0,spring
1,18,2,BB       ,Direct,0,2,No Deposit     ,Transient,98.00,0,0,4,0.0,0,spring
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,0,0,1,0.0,0,spring
1,2,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,68.25,0,0,2,0.0,0,spring
1,7,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,2,0,2,0.0,0,spring
1,15,2,BB       ,Direct,0,0,No Deposit     ,Transient,57.33,0,0,2,0.0,0,spring
1,7,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,2,0,2,0.0,0,spring
1,7,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,2,0,2,0.0,0,spring
1,7,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,2,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,174,1,HB       ,TA/TO,0,1,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,1,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,67.54,0,0,2,0.0,0,spring
1,152,2,HB       ,TA/TO,0,0,Non Refund     ,Transient-Party,67.54,0,0,2,0.0,0,spring
0,183,2,SC       ,TA/TO,0,2,No Deposit     ,Transient-Party,67.54,0,0,4,0.0,0,spring
0,169,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,1,0,6,0.0,0,spring
0,169,3,HB       ,TA/TO,0,1,No Deposit     ,Transient,67.54,1,0,6,0.0,0,spring
1,22,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,85.41,0,0,7,0.0,0,spring
1,130,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.54,1,0,7,0.0,0,spring
0,192,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,67.54,0,0,7,0.0,0,spring
1,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,68.25,0,0,7,0.0,0,spring
1,25,2,BB       ,Direct,0,0,No Deposit     ,Transient,54.79,0,0,1,0.0,0,spring
0,200,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,1,0,4,0.0,0,spring
1,82,2,BB       ,Direct,0,0,No Deposit     ,Transient,67.65,0,0,4,0.0,0,spring
0,218,2,BB       ,Direct,0,1,No Deposit     ,Transient,90.75,1,0,3,0.0,0,spring
1,22,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,64.00,0,0,5,0.0,0,spring
1,73,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,2,0,7,0.0,0,spring
1,176,2,HB       ,Direct,0,1,Non Refund     ,Transient,67.65,0,0,9,0.0,0,spring
1,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.24,0,2,1,0.0,0,spring
0,185,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,1,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,175,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,SC       ,TA/TO,0,2,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,1,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
0,185,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,154,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,0,0,2,0.0,0,spring
1,23,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,81.69,0,0,3,0.0,0,spring
1,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,70.67,1,0,4,0.0,0,spring
1,98,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,1,0,4,0.0,0,spring
1,100,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,0,0,5,0.0,0,spring
1,81,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,0,0,6,0.0,0,spring
1,16,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,1,0,7,0.0,0,spring
1,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,81.69,0,0,7,0.0,0,spring
0,172,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,1,0,8,0.0,0,spring
0,172,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,1,0,8,0.0,0,spring
0,172,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,64.00,0,0,8,0.0,0,spring
0,172,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,1,0,8,0.0,0,spring
0,172,1,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,1,0,8,0.0,0,spring
0,172,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,64.00,1,0,8,0.0,0,spring
0,215,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,67.65,2,0,10,0.0,0,spring
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.24,0,2,10,0.0,0,spring
0,215,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,67.65,2,0,10,0.0,0,spring
