IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season,OriginalLeadTime
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,81,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,88
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
0,112,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
0,112,3,Undefined,TA/TO,0,1,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
0,112,1,Undefined,TA/TO,0,1,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,10,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,50.99,1,0,2,0.0,0,winter,25
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
0,112,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
0,112,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,81,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,88
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
1,94,2,FB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,111
0,112,2,Undefined,TA/TO,0,0,No Deposit     ,Transient,55.62,0,0,2,0.0,0,winter,112
0,112,2,Undefined,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
0,112,3,Undefined,TA/TO,0,1,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
0,112,1,Undefined,TA/TO,0,1,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,110,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,105,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,112
1,94,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,77,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,55.62,0,0,2,0.0,0,winter,140
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,55.62,0,0,3,0.0,0,winter,7
1,23,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,55.62,1,0,3,0.0,0,winter,47
0,230,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.99,3,0,3,0.0,0,winter,230
1,29,2,BB       ,Direct,0,0,No Deposit     ,Transient,90.17,0,0,1,0.0,0,winter,32
1,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,51.01,1,0,1,0.0,0,winter,1
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,101.17,0,1,1,0.0,0,winter,0
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,55.62,0,0,1,0.0,0,winter,38
1,23,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,55.62,0,0,1,0.0,0,winter,25
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,67.59,1,0,2,0.0,0,winter,14
0,203,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,55.62,1,0,7,0.0,0,winter,203
0,101,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.99,0,0,7,0.0,0,winter,101
1,135,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,86.78,1,2,21,0.0,0,winter,161
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,1,0,1,0.0,0,winter,20
0,103,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,1,0,1,0.0,0,winter,103
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,47.54,0,0,1,0.0,0,winter,3
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,47.54,2,0,1,0.0,0,winter,4
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,3,0.0,0,winter,18
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.70,1,0,4,0.0,0,winter,41
1,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,4,0.0,0,winter,46
1,10,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,87.40,1,1,4,0.0,0,winter,41
1,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,87.40,0,2,4,0.0,0,winter,72
1,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.70,1,0,4,0.0,0,winter,109
0,117,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,46.51,2,1,6,0.0,0,winter,117
1,0,0,SC       ,TA/TO,0,0,No Deposit     ,Transient,0.00,0,0,0,0.0,0,winter,0
1,127,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,1,0,1,0.0,0,winter,200
0,133,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,46.51,1,0,2,0.0,0,winter,133
0,133,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,46.51,1,0,2,0.0,0,winter,133
1,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,90.73,0,2,4,0.0,0,winter,41
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,3,0,6,0.0,0,winter,192
0,192,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,2,0,6,0.0,0,winter,192
0,188,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,90.73,3,1,6,0.0,0,winter,188
1,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.70,0,0,7,0.0,0,winter,38
1,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,9,0.0,0,winter,118
0,232,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,1,0,8,0.0,0,winter,232
0,99,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.70,0,0,9,0.0,0,winter,99
0,131,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,1,0,2,0.0,0,winter,131
1,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,90.73,0,0,4,0.0,0,winter,53
1,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,2,0,3,0.0,0,winter,72
1,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,2,0,8,0.0,0,winter,44
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,87.40,0,0,1,0.0,0,winter,33
1,14,2,BB       ,Direct,0,0,No Deposit     ,Transient,71.50,1,0,2,0.0,0,winter,14
1,51,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,1,0,2,0.0,0,winter,69
1,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,2,0,2,0.0,0,winter,21
1,35,2,BB       ,Direct,0,0,No Deposit     ,Transient,74.88,0,0,2,0.0,0,winter,35
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,2,0.0,0,winter,2
1,34,3,HB       ,Direct,0,1,No Deposit     ,Transient,47.54,1,0,5,0.0,0,winter,34
0,150,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,7,0.0,0,winter,150
0,172,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,0,0,7,0.0,0,winter,172
0,150,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,7,0.0,0,winter,150
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,0,0,2,0.0,0,winter,10
1,1,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,46.51,2,0,1,0.0,0,winter,29
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,63.65,1,0,1,0.0,0,winter,1
1,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,1,0,1,0.0,0,winter,5
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.51,1,1,1,0.0,0,winter,26
1,88,2,BB       ,Direct,0,0,No Deposit     ,Transient,57.78,2,0,3,0.0,0,winter,100
0,100,2,BB       ,Direct,0,0,No Deposit     ,Transient,57.78,1,0,3,0.0,0,winter,100
1,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.70,0,0,7,0.0,0,winter,55
0,108,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,63.65,1,0,14,0.0,0,winter,108
0,108,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,63.65,1,0,14,0.0,0,winter,108
1,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,57.54,2,0,3,0.0,0,winter,31
1,27,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,109.27,0,1,5,0.0,0,winter,38
1,0,3,HB       ,TA/TO,0,1,No Deposit     ,Transient,109.27,0,1,6,0.0,0,winter,11
1,53,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,57.54,0,0,7,0.0,0,winter,85
1,3,1,BB       ,Corporate,0,0,No Deposit     ,Transient,61.00,0,0,1,0.0,0,winter,3
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,24
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,24
0,187,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,58.65,0,0,5,0.0,0,winter,187
0,117,1,BB       ,TA/TO,0,0,No Deposit     ,Contract,54.37,1,0,10,0.0,0,winter,117
0,117,1,BB       ,TA/TO,0,0,No Deposit     ,Contract,54.37,1,0,10,0.0,0,winter,117
1,65,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.65,2,1,3,0.0,0,winter,78
1,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,94.53,0,2,3,0.0,0,winter,45
1,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.58,0,0,1,0.0,0,winter,8
1,7,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,94.53,0,2,2,0.0,0,winter,9
1,11,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,1,0,4,0.0,0,winter,26
1,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,52.06,1,1,2,0.0,0,winter,1
1,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,52.06,1,1,2,0.0,0,winter,1
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,1,0,4,0.0,0,winter,16
1,7,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,94.53,0,2,9,0.0,0,winter,44
0,709,2,HB       ,Direct,0,2,No Deposit     ,Transient,68.61,0,0,28,0.0,0,winter,709
1,20,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,1,0.0,0,winter,73
1,20,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,1,0.0,0,winter,73
1,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,94.53,0,2,2,0.0,0,winter,24
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,3,0.0,0,winter,36
1,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,94.53,0,0,3,0.0,0,winter,50
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,25,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,3,0,3,0.0,0,winter,30
1,11,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,58.65,1,1,3,0.0,0,winter,45
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,19,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,3,0.0,0,winter,81
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,3,0.0,0,winter,36
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
1,38,2,Undefined,TA/TO,0,0,Non Refund     ,Transient,54.37,0,0,3,0.0,0,winter,74
0,211,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,54.37,2,0,7,0.0,0,winter,211
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,1,0,9,0.0,0,winter,53
1,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,9,0.0,0,winter,135
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,1,0,9,0.0,0,winter,53
1,6,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,58.65,0,0,1,0.0,0,winter,69
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,1,0.0,0,winter,12
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,52.06,0,0,1,0.0,0,winter,0
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,74
1,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,44
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,120,2,Undefined,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,120,2,Undefined,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,1,0,2,0.0,0,winter,42
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,57.54,2,0,2,0.0,0,winter,46
1,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,74
1,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,44
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,120,2,Undefined,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,44
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,2,0,2,0.0,0,winter,74
1,49,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,2,0.0,0,winter,82
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
0,123,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,52.06,0,0,2,0.0,0,winter,123
1,5,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,74.25,0,2,2,0.0,0,winter,5
1,42,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,3,0,4,0.0,0,winter,42
1,66,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,8,0.0,0,winter,120
1,65,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,54.37,0,0,8,0.0,0,winter,119
1,38,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,46.82,1,0,1,0.0,0,winter,44
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,88.87,0,2,3,0.0,0,winter,40
1,40,2,BB       ,Direct,0,2,No Deposit     ,Transient,47.21,0,0,2,0.0,0,winter,41
1,49,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,46.82,1,0,7,0.0,0,winter,59
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,0,0,7,0.0,0,winter,32
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,0,0,10,0.0,0,winter,19
1,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,1,0,10,0.0,0,winter,28
1,78,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,1,0,10,0.0,0,winter,138
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,2,0,5,0.0,0,winter,40
1,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,0,0,1,0.0,0,winter,15
1,95,1,HB       ,TA/TO,0,1,No Deposit     ,Transient,46.82,2,0,3,0.0,0,winter,144
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,42,2,BB       ,Direct,0,0,No Deposit     ,Transient,47.21,0,0,5,0.0,0,winter,45
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,4,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,70.34,0,0,5,0.0,0,winter,45
1,28,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,47.21,0,0,8,0.0,0,winter,33
1,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,1,0,7,0.0,0,winter,57
1,28,1,HB       ,Direct,0,0,No Deposit     ,Transient-Party,47.21,0,0,8,0.0,0,winter,33
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,0,0,14,0.0,0,winter,61
1,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,47.21,0,0,1,0.0,0,winter,0
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,83,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,0,0,7,0.0,0,winter,118
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
1,116,2,HB       ,TA/TO,0,0,Non Refund     ,Transient,46.82,0,0,7,0.0,0,winter,219
0,131,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.29,1,0,28,0.0,0,winter,131
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,31.25,0,0,1,0.0,0,winter,0
1,7,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,1,0,3,0.0,0,winter,7
1,7,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,1,0,3,0.0,0,winter,7
1,2,2,BB       ,Direct,0,0,No Deposit     ,Transient,72.20,1,0,1,0.0,0,winter,2
1,6,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,46.82,2,0,1,0.0,0,winter,30
